   2.3042887e+02   1.0538699e+02   1.6670469e+02   4.0406533e+01
   2.3158511e+02   2.4567107e+02   3.1430908e+02   1.8723261e+02
   1.1900000e+02   1.4100000e+02   1.2200000e+02   1.8000000e+01
