   1.6540149e+02   2.2805359e+02   3.5005695e+02   3.4934761e+02   3.2212406e+02   3.0641302e+02   3.5066449e+02   1.6986907e+02   2.0170966e+01   2.1548107e+02   1.2568005e+02   2.5442714e+01   1.1082789e+01   1.0239098e+01   9.4925879e+00   1.0438191e+01
   8.9676947e+00   3.1652769e+02   1.2823406e+02   4.0491348e+01   3.4742011e+02   9.0107312e+00   3.4263310e+02   2.0829206e+02   7.7961624e+00  -2.8567123e+00   3.4630865e+02   3.4979337e+02   3.2894637e+02   2.8437361e+02   1.3425047e+02   1.2851534e+02
   1.4640000e+02   1.1620000e+02   1.4900000e+02   1.9860000e+02   1.3820000e+02   1.4690000e+02   1.1940000e+02   1.9460000e+02   1.4970000e+02   8.2000000e+00   1.4580000e+02   2.0050000e+02   1.9950000e+02   1.9720000e+02   1.2080000e+02   9.7000000e+00
